timestamp,pressure,temperature
2025-08-09 18:27:07.119,0.0,85.0
2025-08-09 18:27:07.207,2.14,85.0
2025-08-09 18:27:07.296,3.48,85.0
2025-08-09 18:27:07.384,0.0,85.0
2025-08-09 18:27:07.473,2.14,85.0
2025-08-09 18:27:07.561,3.48,85.0
2025-08-09 18:27:07.719,2.32,85.0
2025-08-09 18:27:07.857,3.48,85.0
2025-08-09 18:27:07.946,2.14,85.0
2025-08-09 18:27:08.035,3.48,85.0
2025-08-09 18:27:08.124,0.0,85.0
2025-08-09 18:27:08.215,2.14,85.0
2025-08-09 18:27:08.305,3.48,85.0
2025-08-09 18:27:08.394,0.92,85.0
2025-08-09 18:27:08.483,3.48,85.0
2025-08-09 18:27:08.573,3.48,85.0
2025-08-09 18:27:08.662,2.14,85.0
2025-08-09 18:27:08.751,3.48,85.0
2025-08-09 18:27:08.840,1.28,85.0
2025-08-09 18:27:08.930,2.14,85.0
2025-08-09 18:27:09.020,3.48,85.0
2025-08-09 18:27:09.109,2.14,85.0
2025-08-09 18:27:09.199,3.3,85.0
2025-08-09 18:27:09.287,0.31,85.0
2025-08-09 18:27:09.376,2.14,85.0
2025-08-09 18:27:09.465,3.48,85.0
2025-08-09 18:27:09.558,3.54,85.0
2025-08-09 18:27:09.647,2.14,85.0
2025-08-09 18:27:09.735,3.48,85.0
2025-08-09 18:27:09.824,2.32,85.0
2025-08-09 18:27:09.913,3.48,85.0
2025-08-09 18:27:10.001,0.31,85.0
2025-08-09 18:27:10.092,2.14,85.0
2025-08-09 18:27:10.180,3.48,85.0
2025-08-09 18:27:10.272,1.59,85.0
2025-08-09 18:27:10.360,3.48,85.0
2025-08-09 18:27:10.448,0.31,85.0
2025-08-09 18:27:10.536,2.14,85.0
2025-08-09 18:27:10.624,3.48,85.0
2025-08-09 18:27:10.713,0.31,85.0
2025-08-09 18:27:10.801,2.14,85.0
2025-08-09 18:27:10.890,3.48,85.0
2025-08-09 18:27:10.978,2.14,85.0
2025-08-09 18:27:11.066,3.48,85.0
2025-08-09 18:27:11.155,0.0,85.0
2025-08-09 18:27:11.243,2.14,85.0
2025-08-09 18:27:11.331,3.48,85.0
2025-08-09 18:27:11.419,2.14,85.0
2025-08-09 18:27:11.507,3.48,85.0
2025-08-09 18:27:11.596,0.31,85.0
2025-08-09 18:27:11.684,2.69,85.0
2025-08-09 18:27:11.773,3.3,85.0
2025-08-09 18:27:11.861,2.14,85.0
2025-08-09 18:27:11.949,3.48,85.0
2025-08-09 18:27:12.041,3.85,85.0
2025-08-09 18:27:12.129,2.32,85.0
2025-08-09 18:27:12.217,3.48,85.0
2025-08-09 18:27:12.306,3.54,85.0
2025-08-09 18:27:12.394,2.14,85.0
2025-08-09 18:27:12.482,3.3,85.0
2025-08-09 18:27:12.570,2.14,85.0
2025-08-09 18:27:12.659,3.48,85.0
2025-08-09 18:27:12.753,5.74,85.0
2025-08-09 18:27:12.842,2.14,85.0
2025-08-09 18:27:12.930,3.48,85.0
2025-08-09 18:27:13.019,2.14,85.0
2025-08-09 18:27:13.108,3.3,85.0
2025-08-09 18:27:13.196,0.0,85.0
2025-08-09 18:27:13.285,2.14,85.0
2025-08-09 18:27:13.373,3.48,85.0
2025-08-09 18:27:13.461,0.0,85.0
2025-08-09 18:27:13.550,3.48,85.0
2025-08-09 18:27:13.638,3.85,85.0
2025-08-09 18:27:13.726,2.69,85.0
2025-08-09 18:27:13.815,3.48,85.0
2025-08-09 18:27:13.903,0.0,85.0
2025-08-09 18:27:13.992,2.69,85.0
2025-08-09 18:27:14.080,3.48,85.0
2025-08-09 18:27:14.168,2.14,85.0
2025-08-09 18:27:14.257,3.48,85.0
2025-08-09 18:27:14.345,3.85,85.0
2025-08-09 18:27:14.433,2.14,85.0
2025-08-09 18:27:14.522,3.48,85.0
2025-08-09 18:27:14.611,2.14,85.0
2025-08-09 18:27:14.699,3.48,85.0
2025-08-09 18:27:14.788,0.0,85.0
2025-08-09 18:27:14.876,2.69,85.0
2025-08-09 18:27:14.964,3.48,85.0
2025-08-09 18:27:15.053,0.31,85.0
2025-08-09 18:27:15.141,3.48,85.0
2025-08-09 18:27:15.230,2.26,85.0
2025-08-09 18:27:15.318,2.14,85.0
2025-08-09 18:27:15.406,3.48,85.0
2025-08-09 18:27:15.494,3.85,85.0
2025-08-09 18:27:15.583,2.14,85.0
2025-08-09 18:27:15.671,3.48,85.0
2025-08-09 18:27:15.759,2.14,85.0
2025-08-09 18:27:15.847,3.48,85.0
2025-08-09 18:27:15.936,3.54,85.0
2025-08-09 18:27:16.024,2.69,85.0
2025-08-09 18:27:16.112,3.48,85.0
2025-08-09 18:27:16.200,2.14,85.0
2025-08-09 18:27:16.289,3.48,85.0
2025-08-09 18:27:16.377,0.0,85.0
2025-08-09 18:27:16.466,2.14,85.0
2025-08-09 18:27:16.554,3.48,85.0
2025-08-09 18:27:16.642,0.31,85.0
2025-08-09 18:27:16.730,3.48,85.0
2025-08-09 18:27:16.819,3.54,85.0
2025-08-09 18:27:16.907,2.32,85.0
2025-08-09 18:27:16.995,3.48,85.0
2025-08-09 18:27:17.083,0.0,85.0
2025-08-09 18:27:17.171,3.48,85.0
2025-08-09 18:27:17.259,0.0,85.0
2025-08-09 18:27:17.348,2.69,85.0
2025-08-09 18:27:17.437,3.48,85.0
2025-08-09 18:27:17.525,0.31,85.0
2025-08-09 18:27:17.614,2.14,85.0
2025-08-09 18:27:17.702,3.48,85.0
2025-08-09 18:27:17.790,2.14,85.0
2025-08-09 18:27:17.879,3.3,85.0
2025-08-09 18:27:17.966,0.0,85.0
2025-08-09 18:27:18.054,2.14,85.0
2025-08-09 18:27:18.142,3.48,85.0
2025-08-09 18:27:18.232,2.14,85.0
2025-08-09 18:27:18.320,3.48,85.0
2025-08-09 18:27:18.408,0.92,85.0
2025-08-09 18:27:18.496,2.69,85.0
2025-08-09 18:27:18.584,3.48,85.0
2025-08-09 18:27:18.672,0.92,85.0
2025-08-09 18:27:18.760,3.48,85.0
2025-08-09 18:27:18.849,0.92,85.0
2025-08-09 18:27:18.937,2.69,85.0
2025-08-09 18:27:19.025,3.48,85.0
2025-08-09 18:27:19.114,0.31,85.0
2025-08-09 18:27:19.202,2.14,85.0
2025-08-09 18:27:19.290,3.3,85.0
2025-08-09 18:27:19.379,2.14,85.0
2025-08-09 18:27:19.468,3.48,85.0
2025-08-09 18:27:19.557,0.31,85.0
2025-08-09 18:27:19.645,2.69,85.0
2025-08-09 18:27:19.733,3.48,85.0
2025-08-09 18:27:19.822,2.32,85.0
2025-08-09 18:27:19.912,3.48,85.0
2025-08-09 18:27:20.001,0.92,85.0
2025-08-09 18:27:20.092,2.69,85.0
2025-08-09 18:27:20.181,3.48,85.0
2025-08-09 18:27:20.271,0.92,85.0
2025-08-09 18:27:20.360,2.69,85.0
2025-08-09 18:27:20.449,3.48,85.0
2025-08-09 18:27:20.537,2.14,85.0
2025-08-09 18:27:20.626,3.48,85.0
2025-08-09 18:27:20.714,0.0,85.0
2025-08-09 18:27:20.803,2.14,85.0
2025-08-09 18:27:20.892,3.48,85.0
2025-08-09 18:27:20.981,2.14,85.0
2025-08-09 18:27:21.069,3.3,85.0
2025-08-09 18:27:21.157,3.85,85.0
2025-08-09 18:27:21.247,2.14,85.0
2025-08-09 18:27:21.335,3.48,85.0
2025-08-09 18:27:21.423,0.0,85.0
2025-08-09 18:27:21.511,3.48,85.0
2025-08-09 18:27:21.600,0.0,85.0
2025-08-09 18:27:21.689,2.32,85.0
2025-08-09 18:27:21.776,3.48,85.0
2025-08-09 18:27:21.865,0.0,85.0
2025-08-09 18:27:21.953,2.14,85.0
2025-08-09 18:27:22.041,3.48,85.0
2025-08-09 18:27:22.132,2.14,85.0
2025-08-09 18:27:22.220,3.48,85.0
2025-08-09 18:27:22.309,0.0,85.0
2025-08-09 18:27:22.397,2.14,85.0
2025-08-09 18:27:22.486,3.48,85.0
2025-08-09 18:27:22.574,2.14,85.0
2025-08-09 18:27:22.662,3.48,85.0
2025-08-09 18:27:22.750,0.31,85.0
2025-08-09 18:27:22.869,2.14,85.0
2025-08-09 18:27:22.958,3.48,85.0
2025-08-09 18:27:23.046,0.0,85.0
2025-08-09 18:27:23.134,2.14,85.0
2025-08-09 18:27:23.222,3.48,85.0
2025-08-09 18:27:23.311,0.0,85.0
2025-08-09 18:27:23.399,2.69,85.0
2025-08-09 18:27:23.488,3.48,85.0
2025-08-09 18:27:23.576,2.69,85.0
2025-08-09 18:27:23.664,3.48,85.0
2025-08-09 18:27:23.753,0.0,85.0
2025-08-09 18:27:23.842,2.14,85.0
2025-08-09 18:27:23.930,3.48,85.0
2025-08-09 18:27:24.018,2.69,85.0
2025-08-09 18:27:24.107,3.48,85.0
2025-08-09 18:27:24.196,0.0,85.0
2025-08-09 18:27:24.286,2.14,85.0
2025-08-09 18:27:24.374,3.48,85.0
2025-08-09 18:27:24.462,0.92,85.0
2025-08-09 18:27:24.551,3.48,85.0
2025-08-09 18:27:24.639,3.54,85.0
2025-08-09 18:27:24.727,2.14,85.0
2025-08-09 18:27:24.815,3.48,85.0
2025-08-09 18:27:24.903,0.0,85.0
2025-08-09 18:27:24.991,3.48,85.0
2025-08-09 18:27:25.080,3.48,85.0
2025-08-09 18:27:25.168,2.14,85.0
2025-08-09 18:27:25.255,3.48,85.0
2025-08-09 18:27:25.344,0.0,85.0
2025-08-09 18:27:25.432,2.14,85.0
2025-08-09 18:27:25.521,3.48,85.0
2025-08-09 18:27:25.611,2.14,85.0
2025-08-09 18:27:25.700,3.48,85.0
2025-08-09 18:27:25.790,3.85,85.0
2025-08-09 18:27:25.880,2.14,85.0
2025-08-09 18:27:25.969,3.48,85.0
2025-08-09 18:27:26.059,3.23,85.0
2025-08-09 18:27:26.149,3.48,85.0
2025-08-09 18:27:26.238,3.85,85.0
2025-08-09 18:27:26.326,2.14,85.0
2025-08-09 18:27:26.415,3.48,85.0
2025-08-09 18:27:26.504,3.85,85.0
2025-08-09 18:27:26.592,2.14,85.0
2025-08-09 18:27:26.681,3.48,85.0
2025-08-09 18:27:26.769,2.14,85.0
2025-08-09 18:27:26.857,3.48,85.0
2025-08-09 18:27:26.945,2.26,85.0
2025-08-09 18:27:27.033,2.69,85.0
2025-08-09 18:27:27.122,3.48,85.0
2025-08-09 18:27:27.211,2.69,85.0
2025-08-09 18:27:27.299,3.48,85.0
2025-08-09 18:27:27.387,1.59,85.0
2025-08-09 18:27:27.475,2.14,85.0
2025-08-09 18:27:27.563,3.48,85.0
2025-08-09 18:27:27.651,2.93,85.0
2025-08-09 18:27:27.739,3.48,85.0
2025-08-09 18:27:27.828,1.59,85.0
2025-08-09 18:27:27.917,2.69,85.0
2025-08-09 18:27:28.006,3.48,85.0
2025-08-09 18:27:28.094,1.28,85.0
2025-08-09 18:27:28.183,2.14,85.0
2025-08-09 18:27:28.271,3.48,85.0
2025-08-09 18:27:28.359,2.14,85.0
2025-08-09 18:27:28.447,3.48,85.0
2025-08-09 18:27:28.536,0.92,85.0
2025-08-09 18:27:28.624,2.14,85.0
2025-08-09 18:27:28.713,3.48,85.0
2025-08-09 18:27:28.801,2.14,85.0
2025-08-09 18:27:28.889,3.48,85.0
2025-08-09 18:27:28.977,1.59,85.0
2025-08-09 18:27:29.065,2.69,85.0
2025-08-09 18:27:29.154,3.48,85.0
2025-08-09 18:27:29.242,0.92,85.0
2025-08-09 18:27:29.330,3.48,85.0
2025-08-09 18:27:29.418,1.28,85.0
2025-08-09 18:27:29.507,2.69,85.0
2025-08-09 18:27:29.596,3.48,85.0
2025-08-09 18:27:29.684,0.31,85.0
2025-08-09 18:27:29.772,2.14,85.0
2025-08-09 18:27:29.860,3.48,85.0
2025-08-09 18:27:29.948,2.14,85.0
2025-08-09 18:27:30.038,3.48,85.0
2025-08-09 18:27:30.126,1.28,85.0
2025-08-09 18:27:30.214,2.69,85.0
2025-08-09 18:27:30.302,3.48,85.0
2025-08-09 18:27:30.390,2.14,85.0
2025-08-09 18:27:30.478,3.48,85.0
2025-08-09 18:27:30.566,1.28,85.0
2025-08-09 18:27:30.655,2.14,85.0
2025-08-09 18:27:30.743,3.48,85.0
2025-08-09 18:27:30.832,2.14,85.0
2025-08-09 18:27:30.920,3.48,85.0
2025-08-09 18:27:31.009,1.28,85.0
2025-08-09 18:27:31.098,2.14,85.0
2025-08-09 18:27:31.187,3.48,85.0
2025-08-09 18:27:31.276,1.59,85.0
2025-08-09 18:27:31.364,2.14,85.0
2025-08-09 18:27:31.454,3.48,85.0
2025-08-09 18:27:31.542,2.14,85.0
2025-08-09 18:27:31.631,3.48,85.0
2025-08-09 18:27:31.721,0.0,85.0
2025-08-09 18:27:31.812,2.32,85.0
2025-08-09 18:27:31.901,3.48,85.0
2025-08-09 18:27:31.991,0.31,85.0
2025-08-09 18:27:32.081,3.48,85.0
2025-08-09 18:27:32.170,1.28,85.0
2025-08-09 18:27:32.260,2.14,85.0
2025-08-09 18:27:32.349,3.48,85.0
2025-08-09 18:27:32.439,0.92,85.0
2025-08-09 18:27:32.527,2.14,85.0
2025-08-09 18:27:32.616,3.48,85.0
2025-08-09 18:27:32.706,2.69,85.0
2025-08-09 18:27:32.796,3.48,85.0
2025-08-09 18:27:32.885,0.92,85.0
2025-08-09 18:27:32.975,2.14,85.0
2025-08-09 18:27:33.064,3.48,85.0
2025-08-09 18:27:33.154,1.28,85.0
2025-08-09 18:27:33.243,3.48,85.0
2025-08-09 18:27:33.333,0.92,85.0
2025-08-09 18:27:33.423,2.69,85.0
2025-08-09 18:27:33.514,3.48,85.0
2025-08-09 18:27:33.603,0.92,85.0
2025-08-09 18:27:33.692,2.69,85.0
2025-08-09 18:27:33.780,3.48,85.0
2025-08-09 18:27:33.869,2.69,85.0
2025-08-09 18:27:33.958,3.48,85.0
2025-08-09 18:27:34.046,0.92,85.0
2025-08-09 18:27:34.134,2.69,85.0
2025-08-09 18:27:34.224,3.48,85.0
2025-08-09 18:27:34.312,0.92,85.0
2025-08-09 18:27:34.401,3.48,85.0
2025-08-09 18:27:34.489,1.28,85.0
2025-08-09 18:27:34.577,2.14,85.0
2025-08-09 18:27:34.666,3.3,85.0
2025-08-09 18:27:34.754,0.0,85.0
2025-08-09 18:27:34.842,2.14,85.0
2025-08-09 18:27:34.931,3.48,85.0
2025-08-09 18:27:35.019,2.14,85.0
2025-08-09 18:27:35.108,3.48,85.0
2025-08-09 18:27:35.196,0.31,85.0
2025-08-09 18:27:35.284,2.69,85.0
2025-08-09 18:27:35.372,3.48,85.0
2025-08-09 18:27:35.460,2.14,85.0
2025-08-09 18:27:35.549,3.48,85.0
2025-08-09 18:27:35.637,0.31,85.0
2025-08-09 18:27:35.725,2.14,85.0
2025-08-09 18:27:35.815,3.48,85.0
2025-08-09 18:27:35.902,0.0,85.0
2025-08-09 18:27:35.991,3.48,85.0
2025-08-09 18:27:36.080,0.31,85.0
2025-08-09 18:27:36.167,2.14,85.0
2025-08-09 18:27:36.255,3.48,85.0
2025-08-09 18:27:36.343,0.92,85.0
2025-08-09 18:27:36.431,3.48,85.0
2025-08-09 18:27:36.519,0.92,85.0
2025-08-09 18:27:36.607,2.14,85.0
2025-08-09 18:27:36.695,3.48,85.0
2025-08-09 18:27:36.784,1.59,85.0
2025-08-09 18:27:36.872,2.14,85.0
2025-08-09 18:27:36.960,3.48,85.0
2025-08-09 18:27:37.048,2.14,85.0
2025-08-09 18:27:37.137,3.48,85.0
2025-08-09 18:27:37.225,0.92,85.0
2025-08-09 18:27:37.313,2.14,85.0
2025-08-09 18:27:37.401,3.48,85.0
2025-08-09 18:27:37.490,2.69,85.0
2025-08-09 18:27:37.578,3.48,85.0
2025-08-09 18:27:37.666,3.85,85.0
2025-08-09 18:27:37.754,2.69,85.0
2025-08-09 18:27:37.842,3.48,85.0
2025-08-09 18:27:37.931,0.92,85.0
2025-08-09 18:27:38.019,3.48,85.0
2025-08-09 18:27:38.107,0.31,85.0
2025-08-09 18:27:38.195,2.14,85.0
2025-08-09 18:27:38.283,3.48,85.0
2025-08-09 18:27:38.372,0.0,85.0
2025-08-09 18:27:38.462,2.14,85.0
2025-08-09 18:27:38.550,3.48,85.0
2025-08-09 18:27:38.639,2.69,85.0
2025-08-09 18:27:38.728,3.48,85.0
2025-08-09 18:27:38.817,0.92,85.0
2025-08-09 18:27:38.907,2.14,85.0
2025-08-09 18:27:38.997,3.48,85.0
2025-08-09 18:27:39.087,2.14,85.0
2025-08-09 18:27:39.177,3.48,85.0
2025-08-09 18:27:39.267,0.92,85.0
2025-08-09 18:27:39.357,2.14,85.0
2025-08-09 18:27:39.447,3.48,85.0
2025-08-09 18:27:39.537,1.28,85.0
2025-08-09 18:27:39.626,2.69,85.0
2025-08-09 18:27:39.715,3.48,85.0
2025-08-09 18:27:39.805,2.14,85.0
2025-08-09 18:27:39.894,3.48,85.0
2025-08-09 18:27:39.984,1.59,85.0
2025-08-09 18:27:40.074,2.69,85.0
2025-08-09 18:27:40.162,3.48,85.0
2025-08-09 18:27:40.251,1.59,85.0
2025-08-09 18:27:40.342,3.48,85.0
2025-08-09 18:27:40.432,3.48,85.0
2025-08-09 18:27:40.521,2.14,85.0
2025-08-09 18:27:40.611,3.48,85.0
2025-08-09 18:27:40.701,0.0,85.0
2025-08-09 18:27:40.791,2.14,85.0
2025-08-09 18:27:40.880,3.48,85.0
2025-08-09 18:27:40.968,2.14,85.0
2025-08-09 18:27:41.056,3.48,85.0
2025-08-09 18:27:41.146,2.93,85.0
2025-08-09 18:27:41.234,2.69,85.0
2025-08-09 18:27:41.322,3.48,85.0
2025-08-09 18:27:41.410,1.59,85.0
2025-08-09 18:27:41.498,3.48,85.0
2025-08-09 18:27:41.587,2.93,85.0
2025-08-09 18:27:41.675,2.69,85.0
2025-08-09 18:27:41.763,3.48,85.0
2025-08-09 18:27:41.852,0.92,85.0
2025-08-09 18:27:41.940,2.14,85.0
2025-08-09 18:27:42.029,3.48,85.0
2025-08-09 18:27:42.117,2.14,85.0
2025-08-09 18:27:42.205,3.48,85.0
2025-08-09 18:27:42.294,1.95,85.0
2025-08-09 18:27:42.382,2.69,85.0
2025-08-09 18:27:42.470,3.48,85.0
2025-08-09 18:27:42.560,2.69,85.0
2025-08-09 18:27:42.648,3.48,85.0
2025-08-09 18:27:42.736,2.93,85.0
2025-08-09 18:27:42.824,2.69,85.0
2025-08-09 18:27:42.913,3.48,85.0
2025-08-09 18:27:43.003,3.23,85.0
2025-08-09 18:27:43.092,3.48,85.0
2025-08-09 18:27:43.180,3.23,85.0
2025-08-09 18:27:43.268,2.14,85.0
2025-08-09 18:27:43.356,3.48,85.0
2025-08-09 18:27:43.445,1.59,85.0
2025-08-09 18:27:43.534,2.14,85.0
2025-08-09 18:27:43.621,3.48,85.0
2025-08-09 18:27:43.710,2.14,85.0
2025-08-09 18:27:43.798,3.48,85.0
2025-08-09 18:27:43.886,3.23,85.0
2025-08-09 18:27:43.974,2.69,85.0
2025-08-09 18:27:44.062,3.48,85.0
2025-08-09 18:27:44.151,2.14,85.0
2025-08-09 18:27:44.240,3.48,85.0
2025-08-09 18:27:44.328,3.23,85.0
2025-08-09 18:27:44.416,2.69,85.0
2025-08-09 18:27:44.505,3.48,85.0
2025-08-09 18:27:44.594,1.89,85.0
2025-08-09 18:27:44.682,3.48,85.0
2025-08-09 18:27:44.771,3.85,85.0
2025-08-09 18:27:44.859,2.69,85.0
2025-08-09 18:27:44.947,3.48,85.0
2025-08-09 18:27:45.036,3.85,85.0
2025-08-09 18:27:45.125,2.14,85.0
2025-08-09 18:27:45.213,3.48,85.0
2025-08-09 18:27:45.302,2.14,85.0
2025-08-09 18:27:45.390,3.48,85.0
2025-08-09 18:27:45.478,3.85,85.0
2025-08-09 18:27:45.566,2.14,85.0
2025-08-09 18:27:45.655,3.48,85.0
2025-08-09 18:27:45.743,2.69,85.0
2025-08-09 18:27:45.832,3.48,85.0
2025-08-09 18:27:45.924,2.26,85.0
2025-08-09 18:27:46.012,2.69,85.0
2025-08-09 18:27:46.102,3.48,85.0
2025-08-09 18:27:46.191,2.26,85.0
2025-08-09 18:27:46.280,2.69,85.0
2025-08-09 18:27:46.369,3.48,85.0
2025-08-09 18:27:46.460,2.14,85.0
2025-08-09 18:27:46.550,3.48,85.0
2025-08-09 18:27:46.639,1.95,85.0
2025-08-09 18:27:46.729,2.14,85.0
2025-08-09 18:27:46.819,3.48,85.0
2025-08-09 18:27:46.908,2.93,85.0
2025-08-09 18:27:46.997,3.48,85.0
2025-08-09 18:27:47.086,1.95,85.0
2025-08-09 18:27:47.177,2.14,85.0
2025-08-09 18:27:47.269,3.48,85.0
2025-08-09 18:27:47.358,2.26,85.0
2025-08-09 18:27:47.447,2.14,85.0
2025-08-09 18:27:47.537,3.48,85.0
2025-08-09 18:27:47.626,2.14,85.0
2025-08-09 18:27:47.716,3.48,85.0
2025-08-09 18:27:47.805,1.89,85.0
2025-08-09 18:27:47.893,2.14,85.0
2025-08-09 18:27:47.981,3.48,85.0
2025-08-09 18:27:48.069,1.59,85.0
2025-08-09 18:27:48.158,3.48,85.0
2025-08-09 18:27:48.247,2.26,85.0
2025-08-09 18:27:48.335,2.14,85.0
2025-08-09 18:27:48.423,3.48,85.0
2025-08-09 18:27:48.512,2.26,85.0
2025-08-09 18:27:48.601,2.32,85.0
2025-08-09 18:27:48.689,3.48,85.0
2025-08-09 18:27:48.777,2.69,85.0
2025-08-09 18:27:48.865,3.48,85.0
2025-08-09 18:27:48.954,1.59,85.0
2025-08-09 18:27:49.042,2.14,85.0
2025-08-09 18:27:49.131,3.48,85.0
2025-08-09 18:27:49.221,2.32,85.0
2025-08-09 18:27:49.309,3.48,85.0
2025-08-09 18:27:49.398,1.59,85.0
2025-08-09 18:27:49.486,2.14,85.0
2025-08-09 18:27:49.575,3.48,85.0
2025-08-09 18:27:49.663,2.26,85.0
2025-08-09 18:27:49.751,3.48,85.0
2025-08-09 18:27:49.839,2.26,85.0
2025-08-09 18:27:49.927,2.14,85.0
2025-08-09 18:27:50.017,3.48,85.0
2025-08-09 18:27:50.106,2.26,85.0
2025-08-09 18:27:50.194,2.14,85.0
2025-08-09 18:27:50.282,3.48,85.0
2025-08-09 18:27:50.370,2.14,85.0
2025-08-09 18:27:50.458,3.48,85.0
2025-08-09 18:27:50.548,2.26,85.0
2025-08-09 18:27:50.635,2.14,85.0
2025-08-09 18:27:50.724,3.48,85.0
2025-08-09 18:27:50.811,2.14,85.0
2025-08-09 18:27:50.900,3.48,85.0
2025-08-09 18:27:50.987,2.26,85.0
2025-08-09 18:27:51.078,2.14,85.0
2025-08-09 18:27:51.166,3.48,85.0
2025-08-09 18:27:51.254,0.31,85.0
2025-08-09 18:27:51.341,3.48,85.0
2025-08-09 18:27:51.429,0.06,85.0
2025-08-09 18:27:51.518,2.69,85.0
2025-08-09 18:27:51.606,3.48,85.0
2025-08-09 18:27:51.694,1.95,85.0
2025-08-09 18:27:51.782,3.48,85.0
2025-08-09 18:27:51.871,3.48,85.0
2025-08-09 18:27:51.959,2.14,85.0
2025-08-09 18:27:52.047,3.48,85.0
2025-08-09 18:27:52.135,1.95,85.0
2025-08-09 18:27:52.223,2.14,85.0
2025-08-09 18:27:52.312,3.48,85.0
2025-08-09 18:27:52.401,2.14,85.0
2025-08-09 18:27:52.489,3.48,85.0
2025-08-09 18:27:52.579,2.93,85.0
2025-08-09 18:27:52.667,2.14,85.0
2025-08-09 18:27:52.756,3.48,85.0
2025-08-09 18:27:52.844,2.14,85.0
2025-08-09 18:27:52.933,3.48,85.0
2025-08-09 18:27:53.023,0.98,85.0
2025-08-09 18:27:53.113,2.14,85.0
2025-08-09 18:27:53.202,3.48,85.0
2025-08-09 18:27:53.291,3.23,85.0
2025-08-09 18:27:53.381,2.14,85.0
2025-08-09 18:27:53.471,3.48,85.0
2025-08-09 18:27:53.561,2.14,85.0
2025-08-09 18:27:53.650,3.48,85.0
2025-08-09 18:27:53.739,2.93,85.0
2025-08-09 18:27:53.829,2.14,85.0
2025-08-09 18:27:53.918,3.48,85.0
2025-08-09 18:27:54.007,3.23,85.0
2025-08-09 18:27:54.096,3.48,85.0
2025-08-09 18:27:54.186,2.93,85.0
2025-08-09 18:27:54.276,2.14,85.0
2025-08-09 18:27:54.367,3.48,85.0
2025-08-09 18:27:54.457,1.95,85.0
2025-08-09 18:27:54.546,2.32,85.0
2025-08-09 18:27:54.635,3.48,85.0
2025-08-09 18:27:54.725,2.69,85.0
2025-08-09 18:27:54.814,3.48,85.0
2025-08-09 18:27:54.904,1.95,85.0
2025-08-09 18:27:54.993,2.14,85.0
2025-08-09 18:27:55.081,3.48,85.0
2025-08-09 18:27:55.170,3.23,85.0
2025-08-09 18:27:55.259,2.14,85.0
2025-08-09 18:27:55.347,3.48,85.0
2025-08-09 18:27:55.436,2.14,85.0
2025-08-09 18:27:55.524,3.48,85.0
2025-08-09 18:27:55.612,1.95,85.0
2025-08-09 18:27:55.701,2.14,85.0
2025-08-09 18:27:55.789,3.48,85.0
2025-08-09 18:27:55.877,2.32,85.0
2025-08-09 18:27:55.965,3.48,85.0
2025-08-09 18:27:56.053,1.95,85.0
2025-08-09 18:27:56.142,2.14,85.0
2025-08-09 18:27:56.230,3.48,85.0
2025-08-09 18:27:56.318,2.14,85.0
2025-08-09 18:27:56.406,3.48,85.0
2025-08-09 18:27:56.494,2.26,85.0
2025-08-09 18:27:56.582,2.14,85.0
2025-08-09 18:27:56.670,3.48,85.0
2025-08-09 18:27:56.761,1.59,85.0
2025-08-09 18:27:56.849,3.48,85.0
2025-08-09 18:27:56.938,2.93,85.0
2025-08-09 18:27:57.026,2.14,85.0
2025-08-09 18:27:57.114,3.48,85.0
2025-08-09 18:27:57.202,2.26,85.0
2025-08-09 18:27:57.291,2.14,85.0
2025-08-09 18:27:57.379,3.48,85.0
2025-08-09 18:27:57.467,2.14,85.0
2025-08-09 18:27:57.555,3.48,85.0
2025-08-09 18:27:57.643,2.26,85.0
2025-08-09 18:27:57.731,2.14,85.0
2025-08-09 18:27:57.819,3.48,85.0
2025-08-09 18:27:57.919,2.14,85.0
2025-08-09 18:27:58.008,3.48,85.0
2025-08-09 18:27:58.097,0.31,85.0
2025-08-09 18:27:58.185,2.14,85.0
2025-08-09 18:27:58.273,3.48,85.0
2025-08-09 18:27:58.361,1.89,85.0
2025-08-09 18:27:58.449,2.14,85.0
2025-08-09 18:27:58.537,3.48,85.0
2025-08-09 18:27:58.626,2.14,85.0
2025-08-09 18:27:58.714,3.48,85.0
2025-08-09 18:27:58.802,0.98,85.0
2025-08-09 18:27:58.891,2.32,85.0
2025-08-09 18:27:58.980,3.48,85.0
2025-08-09 18:27:59.068,2.14,85.0
2025-08-09 18:27:59.157,3.48,85.0
2025-08-09 18:27:59.245,1.89,85.0
2025-08-09 18:27:59.334,2.14,85.0
2025-08-09 18:27:59.423,3.48,85.0
2025-08-09 18:27:59.511,1.59,85.0
2025-08-09 18:27:59.599,3.48,85.0
2025-08-09 18:27:59.688,1.95,85.0
2025-08-09 18:27:59.775,2.14,85.0
2025-08-09 18:27:59.863,3.48,85.0
2025-08-09 18:27:59.953,1.95,85.0
2025-08-09 18:28:00.043,2.14,85.0
2025-08-09 18:28:00.132,3.48,85.0
2025-08-09 18:28:00.223,2.14,85.0
2025-08-09 18:28:00.312,3.48,85.0
2025-08-09 18:28:00.402,2.26,85.0
2025-08-09 18:28:00.491,2.14,85.0
2025-08-09 18:28:00.581,3.48,85.0
2025-08-09 18:28:00.670,3.23,85.0
2025-08-09 18:28:00.760,3.48,85.0
2025-08-09 18:28:00.850,3.48,85.0
2025-08-09 18:28:00.939,2.14,85.0
2025-08-09 18:28:01.029,3.48,85.0
2025-08-09 18:28:01.119,2.93,85.0
